,,Ag,Al,Au,Cu,Ni,Pb,Sn,Steel,Zn
2001-2019,147,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,148,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,149,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,150,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,151,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,152,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,153,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,154,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,155,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,156,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,157,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,158,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,159,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,160,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,161,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,162,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,163,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,164,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,165,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,166,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,167,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,168,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,169,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,170,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,171,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,172,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.5755336064981351,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,173,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,174,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,175,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,176,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,177,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,178,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,179,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,180,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,181,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,182,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,183,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,184,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,185,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,186,-1.624358618881493,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,187,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,188,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,189,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,190,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,191,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,192,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,193,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,194,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,195,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,196,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,197,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,198,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,199,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,200,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,201,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,202,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,203,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.7509866360018542,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,204,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,205,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,206,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,207,-1.7247186555827168,-1.5603993438706936,-2.237376728109672,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,208,-1.7247186555827168,-1.5603993438706936,-2.2384259200435577,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,209,-1.7247186555827168,-1.5603993438706936,-2.2384259200435577,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,210,-1.7247186555827168,-1.5603993438706936,-2.2384259200435577,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,211,-1.7247186555827168,-1.5603993438706936,-2.2384259200435577,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,212,-1.7247186555827168,-1.5603993438706936,-2.2384259200435577,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,213,-1.7247186555827168,-1.5603993438706936,-2.2384259200435577,-1.910761888441684,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,214,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,215,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,216,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,217,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,218,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,219,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,220,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,221,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,222,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,223,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,224,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,225,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,226,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,227,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,228,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,229,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,230,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,231,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,232,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,233,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,234,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,235,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
2001-2019,236,-1.7247186555827168,-1.5603993438706936,-2.466878276013133,-1.9542178778006836,-1.8988270515328984,-1.3990728793772764,-1.4802924129583197,-1.7259919722632953,-1.4561198043701429
