,,,Actual,Predicted,Commodity
661,Gold,41,61.342449,70.75960719318503,Gold
661,Gold,44,60.94508,68.96095562371066,Gold
661,Gold,30,60.972202,68.96095562371066,Gold
661,Gold,28,,,Gold
661,Gold,47,,,Gold
661,Gold,6,,,Gold
661,Gold,18,,,Gold
661,Gold,1,,,Gold
661,Gold,39,,,Gold
661,Gold,31,,,Gold
661,Gold,11,,,Gold
661,Gold,2,,,Gold
661,Gold,19,,,Gold
661,Gold,48,,,Gold
661,Gold,29,,,Gold
661,Gold,20,,,Gold
661,Gold,16,,,Gold
584,Lead,10,,79.23043069517333,Lead
584,Lead,35,,79.26544926909652,Lead
584,Lead,3,,79.43104210598437,Lead
584,Lead,42,,80.40160445847641,Lead
584,Lead,23,,80.70511693775553,Lead
584,Lead,14,,80.97923034914923,Lead
584,Lead,32,,79.7018463125435,Lead
584,Lead,13,,79.29402921253927,Lead
584,Lead,38,,,Lead
584,Lead,9,,,Lead
584,Lead,17,,,Lead
584,Lead,43,,,Lead
584,Lead,37,,,Lead
584,Lead,26,,,Lead
584,Lead,15,,,Lead
584,Lead,40,,,Lead
584,Lead,12,,,Lead
584,Lead,36,,,Lead
584,Lead,49,,,Lead
584,Lead,4,,,Lead
584,Lead,45,,,Lead
584,Lead,24,,,Lead
584,Lead,0,,,Lead
584,Lead,7,,,Lead
584,Lead,34,,,Lead
584,Lead,21,,,Lead
584,Lead,33,,,Lead
584,Lead,46,,,Lead
584,Lead,5,,,Lead
584,Lead,27,,,Lead
584,Lead,8,,,Lead
584,Lead,22,,,Lead
584,Lead,25,,,Lead
584,Lead,41,,,Lead
584,Lead,44,,,Lead
584,Lead,30,,,Lead
584,Lead,28,,,Lead
584,Lead,47,,,Lead
584,Lead,6,,,Lead
584,Lead,18,,,Lead
584,Lead,1,,,Lead
584,Lead,39,,,Lead
584,Lead,31,,,Lead
584,Lead,11,,,Lead
584,Lead,2,,,Lead
584,Lead,19,,,Lead
584,Lead,48,,,Lead
584,Lead,29,,,Lead
584,Lead,20,,,Lead
584,Lead,16,,,Lead
902,Copper,10,89.199997,73.07951313126945,Copper
902,Copper,35,88.599998,73.22403554897338,Copper
902,Copper,3,84.099998,72.32668155081679,Copper
902,Copper,42,93.300003,74.12854048940108,Copper
902,Copper,23,90.900002,75.47984892463677,Copper
902,Copper,14,87.199997,73.6569733791208,Copper
902,Copper,32,89.800003,73.07632467381138,Copper
902,Copper,13,85.400002,71.07805131079934,Copper
902,Copper,38,88.0,69.96750214311146,Copper
902,Copper,9,88.0,70.55835319797582,Copper
902,Copper,17,,,Copper
902,Copper,43,,,Copper
902,Copper,37,,,Copper
902,Copper,26,88.0,74.4684455877466,Copper
902,Copper,15,88.0,75.6311324832837,Copper
902,Copper,40,88.0,78.91039071658963,Copper
902,Copper,12,88.0,79.22383826775072,Copper
902,Copper,36,88.0,79.06607179265131,Copper
902,Copper,49,88.0,77.63540293979683,Copper
902,Copper,4,88.0,78.7758523496864,Copper
902,Copper,45,88.0,78.6654522223846,Copper
902,Copper,24,88.0,77.52805257533282,Copper
902,Copper,0,88.0,77.7298649930429,Copper
902,Copper,7,88.0,78.26001163935602,Copper
902,Copper,34,88.0,77.9157659589298,Copper
902,Copper,21,88.0,77.30330487247545,Copper
902,Copper,33,88.0,78.53189919948909,Copper
902,Copper,46,88.0,78.80735803308659,Copper
902,Copper,5,88.0,78.80735803308659,Copper
902,Copper,27,88.0,78.80735803308659,Copper
902,Copper,8,88.0,78.80735803308659,Copper
902,Copper,22,88.0,78.80735803308659,Copper
902,Copper,25,88.0,78.80735803308659,Copper
902,Copper,41,88.0,78.80735803308659,Copper
902,Copper,44,88.0,78.80735803308659,Copper
902,Copper,30,88.0,78.80735803308659,Copper
902,Copper,28,88.0,78.80735803308659,Copper
902,Copper,47,88.0,78.80735803308659,Copper
902,Copper,6,88.0,78.80735803308659,Copper
902,Copper,18,88.0,78.80735803308659,Copper
902,Copper,1,88.0,78.80735803308659,Copper
902,Copper,39,88.0,78.80735803308659,Copper
902,Copper,31,88.0,78.80735803308659,Copper
902,Copper,11,88.0,78.80735803308659,Copper
902,Copper,2,88.0,78.80735803308659,Copper
902,Copper,19,88.0,78.80735803308659,Copper
902,Copper,48,88.0,78.80735803308659,Copper
902,Copper,29,88.0,78.80735803308659,Copper
902,Copper,20,88.0,78.80735803308659,Copper
902,Copper,16,88.0,78.80735803308659,Copper
1043,Gold,10,,,Gold
1043,Gold,35,,,Gold
1043,Gold,3,,,Gold
1043,Gold,42,,,Gold
1043,Gold,23,,,Gold
1043,Gold,14,,,Gold
1043,Gold,32,,,Gold
1043,Gold,13,,,Gold
1043,Gold,38,,,Gold
1043,Gold,9,,,Gold
1043,Gold,17,,,Gold
1043,Gold,43,,,Gold
1043,Gold,37,,,Gold
1043,Gold,26,,,Gold
1043,Gold,15,69.634834,78.54138471617148,Gold
1043,Gold,40,72.587776,78.02200163670582,Gold
1043,Gold,12,66.428596,78.74911050062025,Gold
1043,Gold,36,89.068932,78.1593912804228,Gold
1043,Gold,49,60.848732,79.69759215028704,Gold
1043,Gold,4,75.462479,80.67641409247123,Gold
1043,Gold,45,63.941727,81.70331879861791,Gold
1043,Gold,24,68.16394,81.73247516672205,Gold
1043,Gold,0,88.309952,78.8970036896844,Gold
1043,Gold,7,67.497551,80.1137528782252,Gold
1043,Gold,34,69.666054,78.85577889474175,Gold
1043,Gold,21,60.040569,79.29607140050001,Gold
1043,Gold,33,70.235168,78.04652072420728,Gold
1043,Gold,46,62.65546,78.35025338554416,Gold
1043,Gold,5,73.999992,78.2445958396321,Gold
1043,Gold,27,73.999992,79.39270792591925,Gold
1043,Gold,8,73.999992,80.45116551857758,Gold
1043,Gold,22,73.999992,80.54556695632631,Gold
1043,Gold,25,73.999992,78.62874814692128,Gold
1043,Gold,41,73.999992,79.1509073808538,Gold
1043,Gold,44,73.999992,83.11443219986822,Gold
1043,Gold,30,73.999992,80.54556695632631,Gold
1043,Gold,28,73.999992,79.27328219650563,Gold
1043,Gold,47,73.999992,81.78065487367627,Gold
1043,Gold,6,79.999992,83.30781452149317,Gold
1043,Gold,18,79.999992,83.30781452149317,Gold
1043,Gold,1,79.999992,83.30781452149317,Gold
1043,Gold,39,79.999992,83.30781452149317,Gold
1043,Gold,31,,,Gold
1043,Gold,11,,,Gold
1043,Gold,2,,,Gold
1043,Gold,19,,,Gold
1043,Gold,48,,,Gold
1043,Gold,29,,,Gold
1043,Gold,20,,,Gold
1043,Gold,16,,,Gold
1069,Copper,10,,,Copper
1069,Copper,35,,,Copper
1069,Copper,3,,,Copper
1069,Copper,42,,,Copper
1069,Copper,23,,,Copper
1069,Copper,14,,,Copper
1069,Copper,32,,,Copper
1069,Copper,13,,,Copper
1069,Copper,38,,,Copper
1069,Copper,9,,,Copper
1069,Copper,17,,,Copper
1069,Copper,43,,,Copper
1069,Copper,37,,,Copper
1069,Copper,26,,,Copper
1069,Copper,15,,,Copper
1069,Copper,40,,,Copper
1069,Copper,12,,,Copper
1069,Copper,36,,,Copper
1069,Copper,49,,,Copper
1069,Copper,4,,,Copper
1069,Copper,45,,,Copper
1069,Copper,24,,,Copper
1069,Copper,0,,,Copper
1069,Copper,7,,,Copper
1069,Copper,34,,,Copper
1069,Copper,21,,,Copper
1069,Copper,33,,,Copper
1069,Copper,46,,,Copper
1069,Copper,5,92.001099,86.84598481916893,Copper
1069,Copper,27,92.001335,87.55518070833546,Copper
1069,Copper,8,92.000687,87.87502825583547,Copper
1069,Copper,22,91.999939,87.52757107203341,Copper
1069,Copper,25,92.000702,87.32987296040947,Copper
1069,Copper,41,92.00058,87.24266982671766,Copper
1069,Copper,44,92.000221,86.61846015467799,Copper
1069,Copper,30,92.000069,86.78203661709644,Copper
1069,Copper,28,91.999657,86.9403860905072,Copper
1069,Copper,47,92.000069,86.71725246716022,Copper
1069,Copper,6,91.999924,86.4492998116202,Copper
1069,Copper,18,91.999252,86.05548198199254,Copper
1069,Copper,1,91.999741,85.78752932645251,Copper
1069,Copper,39,91.998962,87.21325777066778,Copper
1069,Copper,31,,,Copper
1069,Copper,11,,,Copper
1069,Copper,2,,,Copper
1069,Copper,19,,,Copper
1069,Copper,48,,,Copper
1069,Copper,29,,,Copper
1069,Copper,20,,,Copper
1069,Copper,16,,,Copper
244,Copper,10,80.882286,76.93448620786016,Copper
244,Copper,35,82.187431,76.76366845062711,Copper
244,Copper,3,75.083527,76.21145900446031,Copper
244,Copper,42,75.43264,76.88563296770224,Copper
244,Copper,23,77.744301,78.44266756289231,Copper
244,Copper,14,73.656662,76.52632025696171,Copper
244,Copper,32,78.631454,76.66630970267578,Copper
244,Copper,13,72.654907,75.15984887581428,Copper
244,Copper,38,76.967056,74.24335860955146,Copper
244,Copper,9,75.469276,76.63083322406479,Copper
244,Copper,17,74.508064,75.66781350832294,Copper
244,Copper,43,,,Copper
244,Copper,37,,,Copper
244,Copper,26,75.158577,78.72351851895996,Copper
244,Copper,15,78.873184,77.16441117451224,Copper
244,Copper,40,83.878914,80.70420052366372,Copper
244,Copper,12,83.717117,82.24565562582882,Copper
244,Copper,36,79.0,82.19615936530683,Copper
244,Copper,49,,,Copper
244,Copper,4,,,Copper
244,Copper,45,79.0,83.22519636080264,Copper
244,Copper,24,79.0,82.75791196962894,Copper
244,Copper,0,80.134727,81.6501727586506,Copper
244,Copper,7,81.024719,83.69062693709473,Copper
244,Copper,34,72.403336,84.08541645554395,Copper
244,Copper,21,79.73378,83.48685665536605,Copper
244,Copper,33,80.400665,82.34554418981884,Copper
244,Copper,46,80.0,80.9400297294026,Copper
244,Copper,5,80.900002,81.47857989921762,Copper
244,Copper,27,80.900002,81.04735874564628,Copper
244,Copper,8,80.900002,81.04735874564628,Copper
244,Copper,22,80.900002,81.04735874564628,Copper
244,Copper,25,80.900002,81.04735874564628,Copper
244,Copper,41,80.900002,81.04735874564628,Copper
244,Copper,44,80.900002,81.04735874564628,Copper
244,Copper,30,80.900002,81.04735874564628,Copper
244,Copper,28,80.900002,81.04735874564628,Copper
244,Copper,47,80.900002,81.04735874564628,Copper
244,Copper,6,80.900002,81.04735874564628,Copper
244,Copper,18,80.900002,81.04735874564628,Copper
244,Copper,1,80.900002,81.04735874564628,Copper
244,Copper,39,80.900002,81.04735874564628,Copper
244,Copper,31,80.900002,81.04735874564628,Copper
244,Copper,11,80.900002,81.04735874564628,Copper
244,Copper,2,80.900002,81.04735874564628,Copper
244,Copper,19,80.900002,81.04735874564628,Copper
244,Copper,48,80.900002,81.04735874564628,Copper
244,Copper,29,80.900002,81.04735874564628,Copper
244,Copper,20,80.900002,81.04735874564628,Copper
244,Copper,16,80.900002,81.04735874564628,Copper
198,Molybdenum,10,,,Molybdenum
198,Molybdenum,35,,,Molybdenum
198,Molybdenum,3,,,Molybdenum
198,Molybdenum,42,,,Molybdenum
198,Molybdenum,23,,,Molybdenum
198,Molybdenum,14,,,Molybdenum
198,Molybdenum,32,,81.89571835428973,Molybdenum
198,Molybdenum,13,,79.46259961819308,Molybdenum
198,Molybdenum,38,,78.1791866624738,Molybdenum
198,Molybdenum,9,,77.99991452430919,Molybdenum
198,Molybdenum,17,,79.79481959520365,Molybdenum
198,Molybdenum,43,,80.95290512971968,Molybdenum
198,Molybdenum,37,,82.15725495452472,Molybdenum
198,Molybdenum,26,,86.13508031940094,Molybdenum
198,Molybdenum,15,,90.81089655262346,Molybdenum
198,Molybdenum,40,,89.55120961125562,Molybdenum
198,Molybdenum,12,,90.41885716001019,Molybdenum
198,Molybdenum,36,,90.34725438739713,Molybdenum
198,Molybdenum,49,,85.46059939640534,Molybdenum
198,Molybdenum,4,,87.26681685421758,Molybdenum
198,Molybdenum,45,,87.2102716235278,Molybdenum
198,Molybdenum,24,,86.19110097521644,Molybdenum
198,Molybdenum,0,,85.14355107998992,Molybdenum
198,Molybdenum,7,,85.69403617766895,Molybdenum
198,Molybdenum,34,,,Molybdenum
198,Molybdenum,21,,,Molybdenum
198,Molybdenum,33,,,Molybdenum
198,Molybdenum,46,,,Molybdenum
198,Molybdenum,5,,,Molybdenum
198,Molybdenum,27,,,Molybdenum
198,Molybdenum,8,,,Molybdenum
198,Molybdenum,22,,,Molybdenum
198,Molybdenum,25,,,Molybdenum
198,Molybdenum,41,,,Molybdenum
198,Molybdenum,44,,,Molybdenum
198,Molybdenum,30,,,Molybdenum
198,Molybdenum,28,,,Molybdenum
198,Molybdenum,47,,,Molybdenum
198,Molybdenum,6,,,Molybdenum
198,Molybdenum,18,,,Molybdenum
198,Molybdenum,1,,,Molybdenum
198,Molybdenum,39,,,Molybdenum
198,Molybdenum,31,,,Molybdenum
198,Molybdenum,11,,,Molybdenum
198,Molybdenum,2,,,Molybdenum
198,Molybdenum,19,,,Molybdenum
198,Molybdenum,48,,,Molybdenum
198,Molybdenum,29,,,Molybdenum
198,Molybdenum,20,,,Molybdenum
198,Molybdenum,16,,,Molybdenum
192,Zinc,10,94.0,81.08785957948997,Zinc
192,Zinc,35,94.0,81.53974578475423,Zinc
192,Zinc,3,94.0,80.41281634955641,Zinc
192,Zinc,42,94.0,80.62761344454182,Zinc
192,Zinc,23,94.0,80.90382200848235,Zinc
192,Zinc,14,94.0,80.98021710539567,Zinc
192,Zinc,32,93.98539,81.89260189969377,Zinc
192,Zinc,13,94.0,80.97598248482413,Zinc
192,Zinc,38,96.035133,80.97455120253676,Zinc
192,Zinc,9,89.212502,81.64583822875281,Zinc
192,Zinc,17,93.809502,80.4088953679206,Zinc
192,Zinc,43,94.02446,80.12357285744037,Zinc
192,Zinc,37,95.458984,80.66649525509618,Zinc
192,Zinc,26,,,Zinc
192,Zinc,15,,,Zinc
192,Zinc,40,,,Zinc
192,Zinc,12,,,Zinc
192,Zinc,36,52.34277,82.11995537234644,Zinc
192,Zinc,49,,,Zinc
192,Zinc,4,84.975655,83.29154807343005,Zinc
192,Zinc,45,94.261253,84.3282054179,Zinc
192,Zinc,24,93.708084,84.56841582319126,Zinc
192,Zinc,0,93.641373,84.27696522946334,Zinc
192,Zinc,7,95.757439,84.7655602910798,Zinc
192,Zinc,34,98.099998,84.28989741254628,Zinc
192,Zinc,21,,,Zinc
192,Zinc,33,92.825272,86.10473341523536,Zinc
192,Zinc,46,94.300003,85.9296326788785,Zinc
192,Zinc,5,95.0,86.09213631590077,Zinc
192,Zinc,27,95.0,86.24948022637852,Zinc
192,Zinc,8,95.0,86.24948022637852,Zinc
192,Zinc,22,95.0,86.24948022637852,Zinc
192,Zinc,25,95.0,86.24948022637852,Zinc
192,Zinc,41,,,Zinc
192,Zinc,44,,,Zinc
192,Zinc,30,,,Zinc
192,Zinc,28,,,Zinc
192,Zinc,47,,,Zinc
192,Zinc,6,,,Zinc
192,Zinc,18,,,Zinc
192,Zinc,1,,,Zinc
192,Zinc,39,,,Zinc
192,Zinc,31,,,Zinc
192,Zinc,11,,,Zinc
192,Zinc,2,,,Zinc
192,Zinc,19,,,Zinc
192,Zinc,48,,,Zinc
192,Zinc,29,,,Zinc
192,Zinc,20,,,Zinc
192,Zinc,16,,,Zinc
386,Zinc,10,94.0,81.08785957948997,Zinc
386,Zinc,35,94.0,81.53974578475423,Zinc
386,Zinc,3,94.0,80.41281634955641,Zinc
386,Zinc,42,94.0,80.62761344454182,Zinc
386,Zinc,23,94.0,80.78951243259864,Zinc
386,Zinc,14,94.0,80.76251889459304,Zinc
386,Zinc,32,94.0,81.8284662234904,Zinc
386,Zinc,13,94.0,80.73742298395011,Zinc
386,Zinc,38,,,Zinc
386,Zinc,9,92.0,81.17348889807606,Zinc
386,Zinc,17,92.0,80.01409091574769,Zinc
386,Zinc,43,92.0,79.36756064350647,Zinc
386,Zinc,37,92.0,79.65894809570001,Zinc
386,Zinc,26,94.0,81.56792454876584,Zinc
386,Zinc,15,,,Zinc
386,Zinc,40,,,Zinc
386,Zinc,12,,,Zinc
386,Zinc,36,,,Zinc
386,Zinc,49,,,Zinc
386,Zinc,4,93.923172,85.26572587560425,Zinc
386,Zinc,45,93.7957,85.19990494408879,Zinc
386,Zinc,24,94.47287,84.6409781282193,Zinc
386,Zinc,0,94.786858,84.94828653064985,Zinc
386,Zinc,7,92.013649,85.26748045955722,Zinc
386,Zinc,34,90.120346,84.79678288924565,Zinc
386,Zinc,21,94.617584,85.20805532536903,Zinc
386,Zinc,33,94.572426,86.69022663844568,Zinc
386,Zinc,46,94.744949,86.82983916364618,Zinc
386,Zinc,5,93.452377,86.69022663844568,Zinc
386,Zinc,27,93.377525,86.69022663844568,Zinc
386,Zinc,8,93.377525,86.69022663844568,Zinc
386,Zinc,22,93.377525,86.69022663844568,Zinc
386,Zinc,25,93.377525,86.69022663844568,Zinc
386,Zinc,41,,,Zinc
386,Zinc,44,,,Zinc
386,Zinc,30,,,Zinc
386,Zinc,28,,,Zinc
386,Zinc,47,,,Zinc
386,Zinc,6,,,Zinc
386,Zinc,18,,,Zinc
386,Zinc,1,,,Zinc
386,Zinc,39,,,Zinc
386,Zinc,31,,,Zinc
386,Zinc,11,,,Zinc
386,Zinc,2,,,Zinc
386,Zinc,19,,,Zinc
386,Zinc,48,,,Zinc
386,Zinc,29,,,Zinc
386,Zinc,20,,,Zinc
386,Zinc,16,,,Zinc
40,Copper,10,94.542328,76.65041695695244,Copper
40,Copper,35,94.136292,76.29475315771477,Copper
40,Copper,3,94.708099,75.46488241274392,Copper
40,Copper,42,91.250565,76.34629201538307,Copper
40,Copper,23,90.673454,77.79597247782283,Copper
40,Copper,14,95.501701,76.21656789765133,Copper
40,Copper,32,93.711037,76.1853396809367,Copper
40,Copper,13,91.968513,74.63839281360838,Copper
40,Copper,38,89.728455,73.7900190236641,Copper
40,Copper,9,88.434067,74.67585475828992,Copper
40,Copper,17,88.200836,75.21097454688298,Copper
40,Copper,43,92.608414,74.87090024538337,Copper
40,Copper,37,91.225899,75.39561948780944,Copper
40,Copper,26,91.888153,77.5000870268053,Copper
40,Copper,15,89.196472,77.93156491985675,Copper
40,Copper,40,88.093132,81.85631454186628,Copper
40,Copper,12,84.245628,81.29134192720801,Copper
40,Copper,36,83.51545,81.6202781773653,Copper
40,Copper,49,89.719002,80.57796422785796,Copper
40,Copper,4,88.013435,81.58072648146316,Copper
40,Copper,45,85.352875,81.34662732021418,Copper
40,Copper,24,88.049538,80.70069491794638,Copper
40,Copper,0,87.977882,81.6501473776375,Copper
40,Copper,7,89.015572,81.37324925326928,Copper
40,Copper,34,86.760849,77.2227352977035,Copper
40,Copper,21,90.932716,79.09722501045995,Copper
40,Copper,33,88.798492,79.4973957325717,Copper
40,Copper,46,90.453445,81.13665696154996,Copper
40,Copper,5,88.0,79.82754370707637,Copper
40,Copper,27,88.0,79.82754370707637,Copper
40,Copper,8,88.0,79.82754370707637,Copper
40,Copper,22,88.0,79.82754370707637,Copper
40,Copper,25,88.0,79.82754370707637,Copper
40,Copper,41,88.0,79.82754370707637,Copper
40,Copper,44,88.0,79.82754370707637,Copper
40,Copper,30,88.0,79.82754370707637,Copper
40,Copper,28,88.0,79.21492321382712,Copper
40,Copper,47,88.0,79.21492321382712,Copper
40,Copper,6,88.0,79.21492321382712,Copper
40,Copper,18,88.0,79.21492321382712,Copper
40,Copper,1,88.0,79.21492321382712,Copper
40,Copper,39,88.0,79.21492321382712,Copper
40,Copper,31,,,Copper
40,Copper,11,,,Copper
40,Copper,2,,,Copper
40,Copper,19,,,Copper
40,Copper,48,,,Copper
40,Copper,29,,,Copper
40,Copper,20,,,Copper
40,Copper,16,,,Copper
1063,Zinc,10,,,Zinc
1063,Zinc,35,,,Zinc
1063,Zinc,3,,,Zinc
1063,Zinc,42,,,Zinc
1063,Zinc,23,,,Zinc
1063,Zinc,14,,,Zinc
1063,Zinc,32,,,Zinc
1063,Zinc,13,,,Zinc
1063,Zinc,38,,,Zinc
1063,Zinc,9,,,Zinc
1063,Zinc,17,,,Zinc
1063,Zinc,43,,,Zinc
1063,Zinc,37,,,Zinc
1063,Zinc,26,51.750381,85.16960120485561,Zinc
1063,Zinc,15,88.441658,86.57948483118884,Zinc
1063,Zinc,40,84.871948,90.97045074727308,Zinc
1063,Zinc,12,75.235107,89.94721827712888,Zinc
1063,Zinc,36,77.777779,87.15813372139553,Zinc
1063,Zinc,49,,,Zinc
1063,Zinc,4,,,Zinc
1063,Zinc,45,,,Zinc
1063,Zinc,24,,,Zinc
1063,Zinc,0,,,Zinc
1063,Zinc,7,,,Zinc
1063,Zinc,34,85.713013,87.36132203171742,Zinc
1063,Zinc,21,87.167686,87.73966466629956,Zinc
1063,Zinc,33,88.462463,90.19570433587782,Zinc
1063,Zinc,46,88.781273,89.28151782238045,Zinc
1063,Zinc,5,88.199997,89.28151782238045,Zinc
1063,Zinc,27,,,Zinc
1063,Zinc,8,,,Zinc
1063,Zinc,22,,,Zinc
1063,Zinc,25,,,Zinc
1063,Zinc,41,,,Zinc
1063,Zinc,44,,,Zinc
1063,Zinc,30,,,Zinc
1063,Zinc,28,,,Zinc
1063,Zinc,47,,,Zinc
1063,Zinc,6,,,Zinc
1063,Zinc,18,,,Zinc
1063,Zinc,1,,,Zinc
1063,Zinc,39,,,Zinc
1063,Zinc,31,,,Zinc
1063,Zinc,11,,,Zinc
1063,Zinc,2,,,Zinc
1063,Zinc,19,,,Zinc
1063,Zinc,48,,,Zinc
1063,Zinc,29,,,Zinc
1063,Zinc,20,,,Zinc
1063,Zinc,16,,,Zinc
419,Silver,10,52.741158,73.73447743220936,Silver
419,Silver,35,49.223949,73.44440276182688,Silver
419,Silver,3,44.742645,73.99869460481571,Silver
419,Silver,42,43.122101,74.73342100743511,Silver
419,Silver,23,63.40707,73.91377000856838,Silver
419,Silver,14,65.177299,73.66828511282293,Silver
419,Silver,32,44.658119,73.0312200747005,Silver
419,Silver,13,40.623505,74.58250673433587,Silver
419,Silver,38,45.334961,73.9136639800397,Silver
419,Silver,9,52.657578,73.2933417839885,Silver
419,Silver,17,51.907673,72.0693229006444,Silver
419,Silver,43,57.82893,71.35832753857636,Silver
419,Silver,37,45.434357,72.19559757962007,Silver
419,Silver,26,59.750145,72.88670293041125,Silver
419,Silver,15,67.169922,74.21993909993371,Silver
419,Silver,40,61.485069,76.0084599659045,Silver
419,Silver,12,62.416012,75.560112945209,Silver
419,Silver,36,60.0,75.57494554966985,Silver
419,Silver,49,60.0,75.5101495780491,Silver
419,Silver,4,60.0,77.27832425082366,Silver
419,Silver,45,50.012493,79.42734482088456,Silver
419,Silver,24,53.302803,79.02403198726597,Silver
419,Silver,0,41.130791,77.6804105250684,Silver
419,Silver,7,49.848183,76.6232352004885,Silver
419,Silver,34,38.422802,76.13099759186517,Silver
419,Silver,21,40.859253,76.12494913919654,Silver
419,Silver,33,47.955334,75.73500114675076,Silver
419,Silver,46,66.782799,74.69482602485712,Silver
419,Silver,5,56.946667,75.26454177792236,Silver
419,Silver,27,67.0,74.44604116704643,Silver
419,Silver,8,70.0,74.3093317424485,Silver
419,Silver,22,70.0,73.6929506872085,Silver
419,Silver,25,70.0,74.50768234746815,Silver
419,Silver,41,70.0,75.06232990432216,Silver
419,Silver,44,70.0,74.35598484002838,Silver
419,Silver,30,70.0,74.25547059300135,Silver
419,Silver,28,70.0,74.85879437744926,Silver
419,Silver,47,70.0,74.47037114869318,Silver
419,Silver,6,70.0,73.46801509542021,Silver
419,Silver,18,70.0,73.31490702039153,Silver
419,Silver,1,70.0,72.89475133304552,Silver
419,Silver,39,70.0,73.3003364814218,Silver
419,Silver,31,70.0,72.59695949749619,Silver
419,Silver,11,70.0,73.34572862028878,Silver
419,Silver,2,70.0,74.63122473877974,Silver
419,Silver,19,70.0,73.27044639305893,Silver
419,Silver,48,70.0,73.27044639305893,Silver
419,Silver,29,70.0,73.27044639305893,Silver
419,Silver,20,70.0,73.27044639305893,Silver
419,Silver,16,70.0,73.27044639305893,Silver
911,Zinc,10,68.289276,90.43543927656768,Zinc
911,Zinc,35,77.00103,90.36415383721078,Zinc
911,Zinc,3,76.846268,88.74729024690912,Zinc
911,Zinc,42,74.611458,88.97919719090451,Zinc
911,Zinc,23,75.844269,89.19480446234714,Zinc
911,Zinc,14,82.76889,89.08735807341264,Zinc
911,Zinc,32,85.932678,90.79212349371232,Zinc
