,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Mine production
Sn,616,-7.152529205416021e-05,-0.0019579829038239033,-0.03649983631504727,0.013526693028171654,0.0042220262461861785,0.1674948825357541,0.0003671203424341428,0.001608510560203027,-0.0021461223638023197,0.0018749210552443424,0.001276629350386877,0.010666638485001646,0.020290964843810416,-0.0010487330117208758,-0.006024652853483164,-0.001960889542687512,0.0017960383646912926,-0.0015314893539018287,0.002197801754065272,0.0015458793154174088,0.0001805239894647817,0.06378950213181166,1.1795786304828846e-05,0.011926682585781443,0.005960916726908095,-0.07330048507026567,-0.017779277634288798,-0.013517701263495004,-0.036690635057693766,-0.19841138340300998,-0.05748786417053911,0.0004074739886847211,-0.07944150216901152,-0.029384342608836166,0.0036097455877709328,-0.007850136384252825,-0.03725693623368026,0.10945491832615202,0.06025267155576169,0.0
Au,1121,-0.0014095781525109206,-0.00371070993600801,-0.015994048302920342,-0.02472063118223623,-1.2314651180615385e-05,0.025637421145668547,-0.01218672934556713,-0.0007913808770236657,-0.0009731541300968202,-0.001290849371290254,-0.000878225220635728,-0.04419810527806049,0.007027263877231576,-0.00020232511219119004,1.192282721970259e-06,-0.0006786040821386416,-0.0025337825525821086,-0.012625276231964603,0.003778131192995675,-0.004674246391132131,0.004389729341769904,-0.14858713758047273,-0.022691994091074665,-0.0005493481641317875,0.00912228343420621,-0.10260441850474881,-0.01950741234514866,-0.015049475157199376,-0.015129340141383823,-0.3115786013888212,-0.14582882113055037,-0.13999068998121217,-0.14973973213509134,-0.009529151731038113,-0.011550378209492321,-0.012233895032490574,-0.08394925058428387,-0.2744574284545779,-0.14114418386051553,0.0
Zn,999,0.0006731602640472882,-0.001953856559010278,0.07274602615519436,0.014747460812732066,-0.0016150184731209712,0.013834906820379791,0.05028070404538413,0.0003684183490010045,-0.004792436148759925,0.001828758998566753,0.0044045073789955235,0.001483158018920582,-0.06188780960498037,-0.00254241861751596,-0.007735280845119212,-0.007302989201151673,-0.008687158577868405,0.0007802916493385618,-0.0006651136824287701,0.0005043748905377389,-0.005629384929613584,-0.11370491986894503,0.009211533531527896,-0.0027622923899222164,-0.03814921186711512,0.03611357391996012,0.0038862079948361536,0.01074183629822855,0.05170350932540907,0.033967962741719634,-0.03345855876663302,0.03875939477714863,0.09569363470720456,0.003821779385934304,-0.017607728797494743,-0.005717845403969191,0.030527505845426923,0.08759728046938273,0.04317337044091345,0.0
Cu,344,7.191998459206488e-05,-0.0006015908139704155,0.04131335726890528,-0.019554921491087104,-0.0021043569611067323,0.10960728441030618,0.04437348940980077,-0.010503817727383605,0.0010690661267883936,-3.953326645023775e-05,-0.006366818937869645,0.0016244053790302922,0.004690740367937297,-0.002652070967636893,0.0005953645657633784,0.001298638021569024,3.2106959684411977e-05,-0.009905592811831008,0.004603668967271793,0.0046491205137280025,0.004391411971396447,0.0026065036176732446,-0.0012610370204860335,0.001160020863158395,0.014076077047854614,0.039725945813626394,0.011540819118841195,0.012589924824468935,0.05696908941848077,0.047372064686729026,-0.04516306070960088,0.04076917978443082,0.10778435231744468,0.0033473964239160705,-0.013298410043952756,-0.004449819596243406,0.03240767475204595,0.09288837946046458,0.046242219238443766,0.0
Pb,288,-0.0042160517470051645,-0.001729110387393632,0.0003314544585022439,0.016016444454578452,-0.003254982573527382,0.10305645442906569,-0.06866593656943752,0.004482870247061809,-0.006854400090150805,-0.006300990178303453,0.007352768523542172,0.01137943538172835,-0.01843566396536832,-0.005354796127294129,-0.0012420389819847632,-0.0046461101277376045,0.004792242208532162,-0.021381844146879176,0.018085557346218722,0.0014038803204737204,-0.010744925963741018,-0.1359141734093097,-0.026339409957697756,0.002018909136839156,-0.022326343192536027,0.00800810790168831,-0.01642521346410297,-0.0016177931410363982,-0.04831117187818195,-0.20230133985629548,-0.0688786338892253,0.03262532551201585,-0.08281030350339101,0.001740902353594317,-0.012396195944237888,-0.00017170001404307367,0.022142461494213048,0.09103733529947473,0.0461147248603675,0.0
Au,1190,-0.0001455529283399944,-0.0005465071244767082,-0.01209772403857311,-0.04580352592784444,0.002268814157032495,-0.008578006480569628,0.018983670665405593,-0.0001904116905834802,-0.000689874980371483,-0.002425082993489716,0.0011616387359415473,-0.0010031254381049775,-0.015226677545859381,-0.0006317367557281635,0.000970560456967015,-8.695255619183637e-05,-0.00575524253583972,-0.015896476065189135,-0.003719051164156399,0.0026196422913603917,0.010227405982947892,0.03585422162206204,-0.00971962989104348,-0.0005381129616661083,0.008094441390538781,-0.10401184973370312,-0.019401672076018305,-0.017659138389752662,-0.0147975066731591,-0.3089148542641379,-0.14984566682613773,-0.14404337694765343,-0.15377741422845423,-0.010278889117866095,-0.011771229950664996,-0.01177014930243555,-0.0854179558823872,-0.2838563916490721,-0.14386089327937254,0.0
Au,919,-0.0007143740818113505,-0.004517308451354361,-0.07460290956422189,0.019479011267364225,-0.0019495850749680914,0.11185448987150885,-0.04277641417405683,-0.0006370633103547782,0.000470142685787457,-0.0007349289406129795,0.0014040881085848657,-0.014315473204809182,-0.0029817613585054734,0.0008106216837265909,-0.0032841167956664096,-0.003833829899830378,0.001833674975593832,0.003650510904463788,0.003745977389585918,0.005442596863142259,0.0025309763353844115,0.05241945691764317,0.007637025898042821,0.0023498130665272547,0.01232232288839812,-0.10688075089472834,-0.01630752681506657,-0.014411856870288177,-0.013298470431630587,-0.3097176936922575,-0.1508439222777359,-0.14290037824009574,-0.15181179816182222,-0.006991527933316381,-0.009104458529263093,-0.010477601644421975,-0.08740484952305494,-0.29051012542148436,-0.1432702068753104,0.0
Steel,72,0.0004550189589010572,-0.0009933811194215022,0.027481052434296955,0.018292274068065138,0.0021394196120782215,-0.006710713217267807,-0.08627838758799634,0.0021729430867316667,-0.0011608693548676454,0.0013170620516920425,0.00021885872389391112,0.015980045979658148,0.002648578844568542,0.0024685677175055316,0.0011043722766764235,-0.0024311385794591584,-0.0004653372890620849,-0.001058392400661589,0.0005232035295321957,0.001810330793531815,-0.00162163108543663,0.17454875191967065,-0.004560455889256111,0.00050364279419635,0.0036596029290520576,0.0635492327605768,0.0235054316085971,0.00239718222717345,0.016082980839659027,0.5181439336800175,0.3275143568242454,0.10812515321508845,0.1902899193167975,0.005744463998666171,0.04175355719641967,0.01588015961853645,0.04658844146733066,0.12466030182641737,0.06170157347869187,0.0
Al,1086,-0.0016387256407039963,1.1152450754175699e-05,0.04854516795050519,0.006006559814110034,-0.0005631799441606136,-0.06398134626475503,0.033188270925881315,-0.002767869864069727,-0.0006474353528167722,-0.0013125877137318677,0.0031021676069964118,0.006640847475700607,0.0029178300684367517,9.659126835704565e-05,0.0019728201563251687,0.0007101537921564686,-0.0027270277190458527,-0.009664176722675515,-0.006151954722278675,-0.00907668433716168,0.0053518491271062,-0.2132202119490561,0.004964065208966265,-0.0020224986653860065,0.012333928122138434,0.062410478940779994,-0.02971318140288712,0.003152700119274376,0.010814725548226248,0.32343332683724335,0.13026998657387362,0.051080814076209735,0.05463787906440474,-0.005340802308327471,-0.027895564043593366,-0.004842315628127445,0.03865083575706045,0.09931838385025084,0.04901914131413219,0.0
Steel,141,0.002132137724975569,-0.0010428284160037956,-0.12813163963122123,0.01526977581163564,-0.0014698912527888112,-0.039680559127528006,-0.0168488261256177,0.00039059772455949103,-0.0015035430031475941,0.001967096453964341,0.005308330045005961,0.017524325213140412,-0.028833398742902076,0.0016271797823813714,-0.0073079181535427706,0.0011683492478141134,-0.0012899238869826031,-0.0060426006977527275,-0.0012599905053006565,-0.0003784679632548055,0.003991564118582336,0.29423430512121085,-0.011142962061405042,0.004855611973535669,0.00991195275553332,0.06098295064835155,0.018605112304028986,0.001996770700646032,0.008748822846579862,0.5006110288515446,0.3181449557411609,0.10480939362393882,0.18113378381037276,0.005371596046706289,0.03503165240514714,0.014402371737431783,0.04409314446530541,0.1183327170892866,0.05791050788935674,0.0
Al,23,0.002137757118196757,-0.0023640013969351134,0.04223271879643059,0.008997916058618743,0.00013573215361485609,0.014994857962295357,0.02990112667543141,0.00041849408293102847,0.0005333083447494998,0.00034374809150702895,0.002179214318035208,0.0015023989523690958,-0.0011928040913581344,0.00044778950615805203,-0.00982533279976716,-0.0025274426075797742,0.001804976974448506,-0.009859941936663631,-0.008563293841079242,-0.010641474659574523,0.006865376531374809,-0.031121602801372467,0.0008994906758581542,0.0023321624465763423,0.014780564136558915,0.06139319304935112,-0.02261834504368546,0.0032188233118785603,0.01925136227949751,0.3339911292270463,0.13995493665805592,0.053211050865422084,0.06437786958934953,-0.004244752567941384,-0.019219406550488396,-0.004122111517661522,0.04014144389984741,0.10245312462861013,0.05034399110027677,0.0
Steel,275,0.0027468593915572453,-0.00116250125189093,0.09561563831194173,0.016561951315711188,0.0025080995226807396,-0.0802213329805417,0.029037975437493774,-0.0005679934909063486,-0.0007201641737821851,-0.001394867348756407,-0.004546848540945237,0.005560183245842646,-0.019120499889499716,-0.00041533028531125807,-0.0036108426398204305,-0.004116703044265352,-0.006267504403859596,0.009962733811874657,0.0028741885314201667,0.00126950564604279,-0.010585015346619623,0.01017529412535746,-0.0030035456319303646,0.002782015475290978,-0.011462050649918874,0.06112040421545634,0.024971954672326636,0.00273228364703829,0.010324316272723778,0.50968024984796,0.3204686752459656,0.10177099364407394,0.19430627952244375,0.0033712444504134407,0.04136670915299272,0.014017497743482517,0.044374415436035874,0.11095315804426724,0.05422333832848234,0.0
Cu,441,-0.002844531727978817,0.0022669222979335374,0.02375627527029064,0.015252708553688987,0.00097666076379323,-0.03258819783239786,-0.0034376741405652347,0.001708223833351308,0.001235203470183469,0.0014996038067599383,0.0038747283878618585,0.0058739290234097585,0.012055954003965025,0.0004968111132242213,0.0009408833243585705,0.001600230297826065,-0.002954187386739652,0.00022424075607026977,0.0074546542329969765,0.0018118640920391771,-0.005292080721739229,-0.11424939971693372,0.008416089861330973,-0.0023478388764375997,-0.030194625154470748,0.03754924141570238,0.013127283526855058,0.011632211944000022,0.05912638235274279,0.045917610273313605,-0.045855608558349706,0.039152110649124994,0.10368303206873684,0.002946785793565425,-0.01536703032759089,-0.004095111228016374,0.030708262898080443,0.09064026106021582,0.044654119084335496,0.0
Sn,345,-0.011749980928984355,-0.0033646702214871474,-0.06343925215418818,-0.023006346913168205,-0.0003161733720551828,-0.050020245576411944,-0.06288971735513445,-0.0061992746498328085,-0.0027526419700302884,-0.002536096512470233,0.003618371997881929,0.00765593213222104,-0.012158272431857927,0.0041343179226833665,0.002171287404420552,-0.0014961660150735643,-0.002121437338915798,0.001561520436643437,0.000456202422152865,0.0080272168938128,0.00988425462877587,-0.4090550104992552,0.0032950951272989405,0.002172967763956004,-0.005315495096868261,-0.0760308101991909,-0.01776078380349893,-0.006768047546980048,-0.01703942255490131,-0.21645558964097256,-0.07271959811086363,-0.004459602900399359,-0.07697074337202285,-0.03221124886956913,0.0064543901780020375,-0.009143070277830815,-0.036149044858108124,0.10326821988053304,0.06084902587121221,0.0
Cu,1242,0.001098252669331791,-0.002283090502563459,0.08908871270659505,0.04305032214313588,-4.104459263677337e-05,0.04711410559595864,0.04168640282678502,-0.005272649689127466,-0.00041886179853907674,-0.0037356652436006713,0.0016648934309594116,-0.007401598265052014,0.005168188475252635,0.0019032456143260371,0.002734850258603614,0.001485511578641556,-0.0032085473041153904,-0.007970667111090164,-5.6298949571651116e-05,0.007828805033217104,0.012809098877047271,0.06953523678776288,0.0010621877020680632,-0.0025207332525963412,-0.022051153415085997,0.041322551252464534,0.01431071158156493,0.014464430444302788,0.06832113601970073,0.06909158424943955,-0.03648183930909388,0.042350116119309125,0.11638495548838042,0.005275021175937806,-0.0125928636970144,-0.003843469957220666,0.03406516345639549,0.09501432640613582,0.046651095511620506,0.0
Cu,355,-0.0007527771426097617,-0.005016466628516137,-0.11503255517205678,0.01716137988796868,-0.0026386760683119884,-0.1261482983718152,-0.10780911421652162,0.000486704026793839,0.0018403893608741385,-0.005372684623488094,-0.014792451226575345,0.01120404643919913,0.019061125994726435,0.0009084884670482703,-0.00043724733781697956,0.005807973688234511,-0.00022917592495075753,-0.005009847948339372,0.004604223624348622,-0.01982254903538841,0.009070119580969734,-0.03121756341714445,-0.015316992582920113,0.00012166307570545616,0.019108336678794306,0.03562428628207161,0.007937446751485853,0.002903055455927951,0.034464466555386465,0.012033443511327319,-0.048168100984390144,0.040504894980522586,0.08171200651452308,-0.006061310694753846,-0.014851608019403934,-0.006392954012700167,0.02936911677751913,0.09419517894070209,0.0461597584708085,0.0
Al,319,-0.0006093168275274343,-0.003198664349092265,0.04495445730271787,0.0004329510505612334,0.0005950016535593537,-0.10771753395764208,0.03242120553138362,0.0005488331452425156,-0.0020434684817032768,0.00011739657696862839,0.0014154573543051904,-0.00304939365759391,0.0034989984361877024,0.0009063040632497142,-0.0011063307124788402,-0.00130266343259679,0.00045693529569043535,-0.009242318657235344,-0.006615911527342227,-0.00812242678969505,0.007111389783529898,0.045265394878850215,0.003148620956322993,-0.003643600664404382,0.017118681326168374,0.06195495266713281,-0.023122209202319846,0.002921497054897882,0.01274948081076211,0.3236124227440297,0.13491631374283364,0.05342113634907144,0.05847730508642972,-0.004272472229485531,-0.02102299440437271,-0.004649060423520173,0.03890609424786661,0.10274532748077153,0.050270054295895025,0.0
Sn,652,-7.64299047838466e-05,-0.0030797217740624553,-0.03012004797572517,0.0028226962290762232,0.0022929893424778283,-0.012964671855870875,-0.04661312132309345,-0.0013824637241425612,0.0015813419482613486,0.00020702480584678564,0.0008667091349810938,-0.05157353864523834,-0.01814811007584415,-2.921229740770441e-06,0.0017727126622268973,0.0019039903855971297,0.00530251338797251,0.002783236077990317,0.0013826117786025671,-0.0058479667774046125,0.004777534320237962,-0.44135682981238955,0.009517840727683536,-0.004674928363987531,-0.0037938876612269613,-0.08061182285990004,-0.018216800799639013,-0.009402064224578819,-0.028415578765052452,-0.2509859302929099,-0.08301255559732028,-0.014522168601853581,-0.08845439639201835,-0.03752024713980754,0.0046406459558759,-0.010001273868309395,-0.038904721584454294,0.0902359126368991,0.05013937620417576,0.0
Cu,848,-0.002260868187236669,-0.003970955113356669,0.02886392058906587,0.010902587233949022,1.5177451184884083e-05,0.10963102727220497,-0.012340544057690483,0.0041256412681889565,0.0002888887307578493,-0.00046484409331406243,0.0008165366621821962,0.001843464595533628,0.01509136323132809,-0.0014939112550191585,0.004414834350456918,0.001063392546065796,0.002090003515783864,-0.00517358629638464,-0.00588552060071896,-0.0010525647506444934,-0.0064815941995474205,-0.21355969030909944,0.014349592412986993,0.0008360929725490246,-0.0022024713901541166,0.03676802581900986,0.01201258547430967,0.01275976704822504,0.051765742027746746,0.03135720360612863,-0.051785828845038774,0.03688480228078258,0.09987697916493861,0.0015894106306339536,-0.015188883657287993,-0.004714619203602505,0.030630422935440518,0.09004244757579674,0.04403804726381459,0.0
