,,Scrap demand,Grade,collection_elas_scrap_price,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,direct_melt_elas_scrap_spread,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry
Ta,43,-1.1184450451383974,0.003962939965247902,0.002108170696816197,0.02215835480787512,0.007790462218356216,0.017932923862794267,-0.01412706068673592,0.06431363700879063,-0.018788961078729235,0.003907291317901238,0.01549203111310465,-0.012257357121635901,-0.002102454516175657,-0.0050538981552406105,-0.052257897954107284,0.011578848617011916,-6.472570079260103e-05,-0.006661858064234583,-0.025350802021171865,0.012653722091347401,-0.009809290588988204,0.0003739067081969171,0.016889961641401215,-0.03727331799580904,0.009808586428956564,-0.11779830286038284,0.016083709417727514,0.002030731114458448,0.20522920038323753,0.01765108371312984,0.020356606385850053,0.0029544319764700584,0.002480835978614136,0.0034665017665969655,0.04963244638932154,0.1390193342132906,0.030794007525431044,0.005787239703381905,0.02283757958395737,0.003586556329051382,0.004801804561467634
W,1006,-0.2611234676229148,0.00031645182735998427,0.0006194306549961761,0.015033064573380054,0.0024730765799015407,-0.005613957204640814,-0.002304149567172191,-0.009287031853301549,0.011174850121309565,0.014712392384705328,-0.02104072611451233,-0.004545892502783672,0.002062100789386887,-0.0018167992836471713,0.024918706786485584,-0.010765972461916093,0.0033719778544332914,-0.007760867686119649,-7.893473476056202e-06,-0.0014738084715041067,0.004299216505520977,0.00616034461138765,-0.030434472838777843,-0.030987049915540823,0.00044988542488583633,0.17695031985814083,0.0017205233081027237,0.004142448498142367,-0.020222002460397296,0.00048209228974758475,0.011649392444280203,-0.0017565160127240456,-0.0023717937055911724,-4.2518064504930906e-05,-0.015827775116560302,0.01709858214743418,-0.00976393930948419,-0.015583762084800761,0.0032080462429001175,0.0004474127519513049,0.0008260228564440783
Al,102,-0.13000141852794667,2.650078269032364e-05,-0.0012114601118784374,0.0028153309934593,0.025196746025804122,0.024267730124910833,0.009366827960347178,0.08944198967393541,0.011380560846840637,0.006791020648044396,0.0050233095085389905,0.0032289488057554903,0.0024080500783490682,-0.0008721539236044499,0.01061094986888145,0.03761359112560568,0.015801928561144412,0.03244271033972383,0.02339870870733908,-0.001344812722620947,-0.0018956849713544634,-0.0014788483832211133,0.01696714900975009,-0.003003333145144827,0.005903735337744892,0.10207699388601912,0.0005950211152801758,0.004693526765409797,-0.0020991146339657783,0.0033782587847346677,-0.006293608274809696,0.0024837266723263317,0.00047735839546404274,0.001969248845353397,-0.0012729238382666575,0.014226231851525412,-0.0015250003375296404,-0.0026170016475695014,0.005757701370641673,0.00045678645230355034,0.0006195550645036672
Pb,58,-0.2940211997327833,-0.005669682559918992,-0.012591249907498811,-0.01873858059230337,-0.11596585988179925,-0.09387091534913591,-0.0009865910300459126,-0.5357225794403213,-0.0777272695049304,-0.012208213460046783,-0.02590622404549246,-0.014648212211141572,0.010399159426946575,-0.004158108951311188,0.010774999464658909,-0.028238723433531572,-0.010060408946584725,-0.18027910984875764,-0.0122791679255644,0.003358179270132254,-0.004857364022397977,-0.006010870068941465,-0.028914609305166993,-0.02790001476986315,-0.0025671803601494026,-0.2762986443962378,-0.004271498595429513,-0.002849746605296928,-0.016456132895939536,-0.03703505011413825,0.000914195753531919,-0.003552097446127838,-0.0047795436753074036,0.0037235838782924808,0.023727417734033442,-0.015335842303489085,-0.013651758505807658,0.00388749891091733,-0.016748607850962945,0.0017506863491206376,0.0009051683333692463
Steel,383,0.39483238987839775,-0.006904075913536637,-0.001189989180670701,-0.0016924704885003525,-0.046012041349315136,0.0019302344854694577,-0.011800446905372994,0.02534382320827082,0.0032042019284163115,0.0009652794840825031,-0.0024496411912896337,-0.0029643787805945982,-0.000177462509930176,-0.004458329493475002,0.017532403233983463,-0.008396427758151736,-0.006700601668150304,-0.025565853465422544,0.003038080523732399,0.001547465191205547,-0.005429527803240689,0.0013891559094803558,-0.004972415734803487,0.007448042331572086,-0.005227944008559122,-0.1031303564259309,-0.001991493662553989,-0.0004570749398500685,-0.029274621675797266,0.002912661110380947,0.006575287488045818,-0.0037599413151770673,-0.006429250866173687,-6.862440884424755e-05,-0.014011749966980786,0.0007985912140896566,0.0030477612747947026,-0.00046538759378413194,0.0024137415691414593,-0.00031434577571137236,0.00018644598745363428
Ta,720,-0.1934737041407243,0.00802851449424083,0.004025797162996041,0.00033935322062919967,0.10089173766469114,0.009841261748882054,0.011206786977539983,0.050741964575716045,0.028977646783633494,0.015249829292240887,-0.000567338875362233,0.00041337444321366845,0.013278628599873783,0.031246724716082943,0.017873516761903574,-0.007808944722949686,0.0037268137061766625,0.017584012744513187,0.016682142113974195,0.009059716620907975,0.004146700039367676,0.0017426960168076256,-0.004373047151508575,-0.006628194258085584,0.011593784341568245,0.11285357652747037,-0.00035776457984566606,0.005412879520517407,0.0808365149245475,0.006610552545051449,0.009251791753590458,0.0017915946747683897,0.0006053744013062508,0.007228186032602067,0.024831479040226215,0.06695416422992742,0.007201913429759228,0.013883803773322186,0.009881632494987873,0.0026949000295720094,0.003439599417424399
Steel,620,0.4425782515134205,0.0002691672500306531,-0.0036854434741828835,-0.008105313508878605,-0.016580780907394805,-0.00701254683096509,-6.792204429839594e-05,0.00647237304478023,-0.007075453678586245,-0.005755321495798313,0.0013397091653494122,-0.0010740586660810561,-0.0034141909186443525,0.0041217116138050885,0.001800988333811664,0.004548890164411507,-0.0013785243016897712,0.01475082133543077,-0.0010538347369986661,-0.0015743826394971976,0.004114518331939916,-0.003007651563313334,0.0037337337402324985,0.0033765445279373145,0.0036409596824639842,0.017539645153834955,0.0009537416233113581,0.0015219191118342862,-0.008596615418578002,0.0007329784750123589,0.007966568942106882,0.0062711160840885835,0.005924439098861133,0.0016311809056238265,-0.004805939571488204,0.009919110363207934,0.008330503413113187,0.0033292249569570145,0.0014792222304311933,0.0005015005475645491,0.000746294079586821
Au,356,0.638318398330878,-0.006175361619741098,0.007030444722586752,-0.0008053238406072908,0.004625908010608894,0.046650973037478796,0.02252698281583016,-0.0053376271219504395,-0.0011486864030423784,-0.0033842942691989205,-0.0066024947941844565,0.0011292308389475921,-0.0008629224280758011,-0.005459060951306805,-0.01334676081745034,0.008214971664231983,0.0018243633722356857,0.008262835712766998,0.020939010242040583,-0.00040190638431015016,-0.0027951137693254815,0.0013432823347249191,-0.013161924750847032,-0.03793220329242288,0.005054323930843906,-0.06827473945390675,-0.007102127235426227,-0.003762885357298389,-0.0054687307870745945,0.0004003764823761887,-0.004449407872971126,-0.002394974688049835,-0.0031179186924289934,-0.0034234388894106805,0.003253123682805652,0.00047302300762509786,-0.0047911657340712665,-9.076782400250053e-05,-0.004525865703609168,-0.002630036713116439,-0.00519137571268672
Ag,751,0.343910075359804,0.004265297029018326,-0.00442173263796252,0.0007503059190844912,-0.004733477607534079,-0.011813592498790123,-0.007927505604112815,-0.006564334747758832,0.002223734464051078,-0.0026361400551947944,-0.006737040763171874,-0.004579776349431834,0.007633635959769157,0.0030192320308587545,-0.006320859758840084,0.009814069684087573,-0.0013437659921821223,0.002315275791316379,0.015231481828822153,0.001366962603465918,0.0006483680214452687,0.006112527629068702,-0.0031691990242213143,0.004167505372401796,0.004775106934516027,0.07198943027845366,-0.0016343284653140167,-0.0019471300269357991,0.024977338377140265,-0.00036498488716766415,-0.006938197680892911,-0.0024775332509382377,-0.0012455069078006339,0.0002595482137454308,-0.0032973720205351684,-0.0005950861273523412,0.006703907697513325,0.001008049425417749,0.0003714872509624786,-0.0016267521948652882,-0.00043464379138169435
Au,561,0.11809842570885141,0.0020629309404148017,0.002729650960946922,-0.0006984499535221052,0.029608211076573774,-0.0023774849714784836,0.0003405385443969216,0.030220790053082827,0.008713799291609352,0.007162771476949848,0.0017812391894396502,0.0005144354080754717,-0.011951432972190784,-0.004257185279381591,0.013466467224549306,-0.011139035052102658,0.0002528331949503751,0.016784851937091096,0.002287107504348139,0.0022823282451421133,0.0011998511542190488,0.006785667344972326,0.0037206865856271483,0.00474636682397585,-0.004536936449357462,0.07249375910208423,0.0027542938361968957,-0.003910997693840074,0.0024108698897951403,0.0069146124148754505,0.002096729976489422,-0.000609025951834198,0.000657879124799214,-0.004983562214476204,0.01232442607093027,0.010978985572194603,-0.005684572347406624,0.0042360419272330216,-0.002232752715779227,-0.0003618775482862832,-0.0027025480278405505
Sn,41,-0.8410346857791438,-0.0026960497399365806,0.0026642506802384025,0.02557200999014861,-0.04026068949315052,0.017042206151864296,0.008016119562226493,-0.016576201626086414,0.0038986273577648616,0.004901090491824758,0.016489030291164553,-0.0012474283149620938,0.011945008190206913,-0.00571297157523934,0.014519946890823613,0.04788878548655812,0.01331459529595258,0.04866055056503009,0.016981043041292457,0.0009195166286479283,0.0029209798331354805,-0.0009297965229121191,0.0020442671447625594,0.010094753217480249,0.008769852176401352,0.0773592039744257,-0.0017496212085632578,-0.01451620113629762,-0.029359044843348503,-0.0038951487294583524,0.03362166641544789,-0.004466611810155682,-0.005389520839926581,0.0007613819455725885,-0.004666958068703411,-0.0832589164871802,0.019596113237564498,-0.002191041839115936,-0.01651016818244215,0.0014201385119054822,0.0015995965149102724
Au,514,0.5694058950602319,-0.00597315827188306,-0.0006179014176055956,-0.008135209794848344,0.024815460780402414,-0.0028488373192601373,0.028114934640412453,0.049423124947227025,-0.015386655127283076,-0.001996696489134894,0.0005502895296796318,-0.007250099481889831,0.006214732316957086,-0.010145330271955823,-0.012833730081399515,-0.06321508614380421,0.0006096782533144675,0.0031510528683037597,0.0037562333199643878,-0.0046039580065224675,-0.0011136850800855013,-0.00066299105708319,-0.0075938740299053556,-0.0028644686786467566,-0.00665438253935481,-0.07940784747582062,0.01162758244374127,-0.00831242365295033,-0.00994324540248383,-0.0009213872874352392,-0.0017064233362837553,-0.0006079188294389216,0.0002769720318843593,-0.015526306747973177,0.007904806657386779,-0.005668763124548227,-0.010958803121000343,0.00043295816803463547,-0.007370429213866042,-0.0061175057386123576,-0.008029643142276277
Ta,936,-0.03447035798994798,0.005104006957510712,-0.0055345546466420825,-0.004877985179029518,0.04867323953422778,0.007738681747640561,-0.009447974910668788,0.032435928510924514,-0.005798306720981881,0.007362545441571359,0.006090623981484846,0.0006965883360272254,0.004170478225001954,0.003067762002648544,0.01412652617045878,0.0028593777699968707,-0.002581801434387953,0.005171865441248011,0.009276571069655248,0.003314089550455488,0.009092537101089109,0.0034794222823594924,-0.0029157729307589244,-0.008799341521402979,0.0008437811022598754,0.01655753052432616,0.0003904323473336071,0.0018806514306559236,0.08761614141604929,0.00564697436402997,0.007631520979475255,-0.000462813930017008,0.0006621977149102346,0.0020653261153587683,0.015523819193977363,0.03438053413699917,0.008390234248628683,0.004691632914053494,0.0071432421227145765,0.0006180959671460074,0.0016908714373768028
Zn,793,0.7333329943469655,-0.0014398608710718384,-0.004607886442495894,-0.012044487122131313,-0.054576647310476394,-0.0034827310886539646,0.001536562981145603,-0.0012153044978181725,0.005688585822870818,-0.007867420503178842,-0.006109686688593979,-0.0011100864737939246,-0.012834169261402621,-0.0037767492479833945,-0.025993163299989065,-0.00854485961396789,-0.00693117101806901,-0.0013512246768048993,-0.016419295918640102,-0.007091490386143005,-0.012103194262775318,0.000470815211862266,-0.007921201497292089,-0.0016510781057398536,-0.01145710278580612,0.04940036978311938,-0.006186896093148343,-0.0010545918780475536,-0.009674207336254733,0.0024333184697101495,-0.005887971151086657,-0.0038686262801209716,-0.004621261434808584,0.0027894264785981206,0.0007908194144265546,-0.01611414329376343,-0.006606619847308326,0.00010431885656494201,0.007311738415466015,0.0009978616808903969,0.0017864099838197376
Zn,954,0.4898915796494579,0.002981996841305586,0.001938941985436838,-0.008852038672259055,-0.02802166386747665,-0.0048866046806842,-0.002207872135505008,-0.014247273452706483,0.007408679046025736,-0.0006843838443771113,0.0042819252572276,-0.004075736475438958,0.006785667644925489,-0.014089704032816787,-0.0381573334260936,0.015810354086765004,0.003343571741358545,-0.0018156359800813346,-0.0025981140015361942,0.0030749935490988907,0.0003166691590439337,-0.004192774793346508,0.010447557520115214,0.012898897421450948,-0.002487798906454331,0.007066285550336403,-0.00441130131738035,-0.002009056408977232,-0.015301109369067378,-0.004160289181335823,-0.011939876439187277,-0.0017081018810333126,-0.002299195003617949,0.0032642330885912594,-0.008113625081463382,-0.013532888031697915,-0.011290409300241076,0.0005096322321909502,0.0016434419029597986,0.0007717688473902195,0.0018961489005329287
Au,693,0.1525973822343083,0.0040983964095412245,0.0006899358294618582,-0.00024723146269890257,0.031165923013808206,-0.00011548103528418358,-0.0013466908111599615,0.030633207031354717,0.001951609240701863,5.543669276474378e-06,-0.0015396353828224473,0.013204313701095247,-0.014935173850400297,-0.0045769763259447946,0.018517502886644204,0.018284385215586983,0.0010648888059287755,-0.010652950217331583,0.0046283138206857635,0.005764900452813247,0.0030561750278612133,-0.0009988580030370004,0.0026714301376042932,-0.0025703594616681338,-0.00559552698482199,0.03969191373476222,0.0017321739830354072,-0.0030760657969781543,0.0007875975232658611,0.005105300588824786,0.002024896582009759,0.00025980627166166003,-0.00012331056382053237,-0.0015436536839422647,0.012447779654704649,0.0137198577126382,-0.006079959914272589,0.0038301799920014753,-0.003596898091366161,-0.0013036091271116704,-0.0026288638345646257
Ta,776,0.6593882309726699,-0.0029156084201092795,-0.005298637760134351,-0.00149068530991685,0.02082426750475728,-0.029347717536998927,-0.013541722576599633,-0.010737289308097205,-0.013852211749041126,0.008644461849364191,-0.0006758661367001344,0.002642945856243656,0.004975154084189615,-0.005266185968898574,-0.007376890836888755,-0.006584783239478927,-0.006994800868258183,0.005011745343753704,0.0038004418205223544,-0.002142432253446725,-0.005099545717901997,-0.0025152842054945467,-0.005137099205405484,-0.015859266118267715,0.00014842961043861597,-0.06876544861323318,-0.002854466445270809,0.0006708222586472475,0.03927005487718356,0.0006989560476935207,0.004206574408892213,-0.0005220559215412139,-0.0007010040577510705,0.0011196488388872316,0.01009516650207045,0.02123297597664103,0.004165289070838221,0.001391842416752025,0.004974112157740091,0.00028837790856755234,0.0004404383809335274
Steel,37,-0.1407270849353751,0.010853868653074463,0.00609645173461223,0.012367584260989346,-0.019124012211609115,0.01630808701646454,0.002381891978174176,0.06348962139912108,0.020047935468244446,-0.0009087220364221217,0.006847230394917766,0.009711086959391112,0.0071230161448211605,0.0008526142188843457,0.036313072075293065,0.04073120191702608,0.0026852164102919747,0.09226760712384871,-0.002441522851535056,0.012770465997940699,0.00725272873853394,0.01707695019236656,0.001994056284512236,-0.012970911773992597,0.013388143246100642,0.16167859191310122,-0.0010358129145439474,0.008876049079373758,-0.003136885530559821,0.007553237019333124,0.015369776987457649,0.026471910838537796,0.032812618235530625,0.003036014620994782,0.0090409121790967,0.07661727855642689,0.02154806601574111,0.01452670282910479,0.011638511243468385,-0.0002908313359366082,-0.00010102227202387978
