,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Refined price
Sn,616,0.0034824131520893383,0.02441145487665469,0.028529878429432328,-0.022361382228218898,-0.00363526083737616,0.012530577243620819,0.007732007318867484,-0.0006882889709895223,0.0010982103850648505,-0.0006842050656264303,-0.0001657708940964333,0.001909511728298457,-0.015286487393935497,-0.0014452138098508742,-0.0032501568649667906,0.002519707427798783,-0.002965460226185495,0.010945737787871437,-0.00453475398044986,0.00022462028622591612,-6.732862939038146e-05,0.0015700997663668163,-0.009078684562348623,0.000784679040373549,-0.015801020572086297,0.015261098816447497,0.0010658895242453227,0.05745531504039528,0.05152460029345249,0.013048179954014383,-0.015007493503509117,0.0060454374108831295,0.07056530000099039,0.05324782172046483,-0.013615561798411294,0.013976551637579455,0.000161701513403818,-0.03245081638188932,-0.05934435194710263,0.0
Au,1121,0.003022145274976649,0.022653453861050266,0.009364613819344544,0.044400199007526044,-0.002235119149600682,0.0020534264474646913,0.008307570663890184,0.0010316648699162127,0.0021124610330234,0.0004493014443672545,-0.0019692997366910245,0.008443426342060543,-0.006563775702957442,0.0014014714071426792,-0.00596603128608971,0.000556065094734366,0.0007342521378834211,0.0026819266148056277,-0.0015830596842882922,-0.0023074582744082397,-0.005160459501643575,-0.041629126345729336,-0.01279792952771225,0.001206280213700061,-0.01880981185628832,0.09199389112026844,-0.00022527989102769032,0.014260858277900497,0.006699304715792401,0.2026424401788191,0.2914963674759732,0.34795274816231825,0.02600287226719739,-0.008343813176528594,0.15237293907918342,0.0009380551328540412,-0.0005531623240820588,0.2643338862921023,0.4846638947855466,0.0
Zn,999,-0.012507150436860402,0.09871797425569522,-0.0376418172415796,-0.006836746483107601,0.010196235604044224,-0.00550837436801296,-0.014708337640070753,0.0018200333557666032,-0.004426255615770708,-0.0020857213055175635,-0.00731516701488579,0.008273926080019674,0.0948389781819544,0.003662628795595626,-0.01830683159370104,1.2544582721294897e-05,0.009535567850067764,-0.005776131724318295,0.0009955833591388172,-0.000730367239429801,0.0016087827551809473,-0.025764255994016414,0.019698494322884383,8.639076062103342e-05,0.07340344025298612,-0.0015483008554454108,0.004682301210375286,0.006098964562812009,-0.16266417921639892,-0.03075270563092457,-0.03362666889401075,-0.06383318025950824,-0.10035984755874881,-0.0036390153671444093,-0.012522556454710466,0.005130642987238128,-0.006286622289758994,-0.03652792440975531,-0.06660111312674309,0.0
Cu,344,-0.008056964485807358,-0.03436021927436756,0.026465121218650956,0.026890779534907303,0.007175116163117061,0.04553190190794857,0.016848381464022816,-0.07860035658157731,0.007487329177207905,0.003690885717506022,-0.01766370061226136,-0.027706257921762758,0.005081850053665775,0.012052310477451977,-0.0025329546821611587,0.001120464084846356,-0.008690213054891371,0.0032658860232029005,0.004383694694518725,0.003345475994085284,0.0028593394750646693,-0.02516713548124746,0.0007537023270206337,0.002099730660865967,-0.0015362694000883737,-0.01978926095688623,0.0015868476838990057,-0.05719092806413181,-0.09898957601782563,-0.02290788320002893,-0.026394352371083778,-0.06286581407734619,-0.06325305254913066,0.015265133529419522,-0.018503162667679252,0.004858501338360262,-0.006214917649605799,-0.03882399878712051,-0.07089429911939597,0.0
Pb,288,-0.0031007816755872645,0.03531970759253773,-0.002461733397996172,-0.028716483366430415,-0.0006362516036699463,0.004665640534668276,0.040268910237822524,-0.002014235085969612,-0.0040529884355930725,0.04379280467790984,0.0016473578825697793,0.030028522477612715,0.001678546899167477,0.0032860913827942265,-0.016427374298350044,0.0011325488295379302,-0.004871347130633993,-0.024382709046578174,-0.015175091813033831,0.02379298187797406,-0.00858493226203051,-0.026005645148060298,-0.01764642171089909,-0.0049606182391210025,0.13019523863466714,-0.0011893506864346125,0.0034690988541537507,0.08183582336476304,0.07017903267350636,0.022347972655933836,-0.01166229231185,-0.038962719096956595,0.07360099602075627,-0.005539771794349698,-0.011788394404403981,0.003873872274087194,0.05276666109910666,-0.031069139964478014,-0.057655792833112784,0.0
Au,1190,0.0017801965625365121,0.006253974391847591,0.008709369572080194,0.06965845302387605,-0.0001431068805083027,-0.005560621433586327,-0.002323048735506316,0.001152326537840125,0.0011270949082496046,0.0008524352526099114,0.0018623940044136828,0.008925437704658172,0.011503233075077514,0.0005425138764921335,-0.0036042126475508305,0.0011184000298967035,-0.0003770770554294989,0.0027227690481028376,0.0030831215737937533,-0.001624005076960701,-0.00635152302478338,0.002877664742679638,-0.01111762124650226,0.0007109318056658703,-0.012029867117822089,0.09062076633961996,-0.00026249601022883446,0.014230193030795786,0.007921896373972956,0.2002067247764825,0.2889144854771138,0.33995328588781415,0.027171311045587995,-0.008565451605151722,0.14810277423964632,0.0010295320902285738,-0.00045754540032060475,0.25972019552595815,0.4773337023427376,0.0
Au,919,0.0003262295750567237,0.01965708406474886,0.035241806611102273,-0.0324243340679018,-0.0009929269735038618,0.025790096006286272,0.02618712497965654,-0.0002881178757876736,-0.0004785587335417358,0.00019409314009766852,-0.0016170364487813273,0.005995992125731572,0.0028106593937610243,0.000251740866814062,-0.010893503458191508,0.0004216867917981348,0.004934937748248907,0.0054509956737958725,-0.0015845857607502604,-0.00117452076027061,-0.0007938716747487197,0.0058925819118138606,0.00535895689686249,-0.0012360115085683515,-0.018765144538581965,0.09047947355255428,-0.00020871227389252796,0.014870985125418866,0.008381737152603864,0.2024374652331944,0.29309578997866276,0.34838045800195594,0.025932787505190426,-0.007363257799957479,0.14779234696767876,0.000903553506992913,0.0012427384126083296,0.2657024686494446,0.488882969123254,0.0
Steel,72,0.002797112913482455,0.04543680392456261,-0.013651317794951538,-0.01681427471656384,-0.00486020747747284,-0.007393534512139924,-0.005551745355869201,0.00042838556091372723,0.004006868752035241,0.0008609649974484011,-0.0029359567419363786,0.003405256648865365,-0.0017039397410058348,0.008753401760095208,-0.004578414324606347,0.0071537172192388514,-0.006390430812238727,0.013447963934030006,-0.009210195887286873,-0.0010168657152588509,-0.0047277934661766234,0.03253784995750722,-0.014397765985393317,-0.0025174021018637594,-1.4569061603651785e-05,-0.028997427685478312,-0.003175142158000389,-0.08548992987163465,0.016232927624583924,-0.10718151748226251,-0.09515026597500544,-0.09057396849905477,-0.11560121313719073,-0.011700002222586096,-0.026183421446970563,-0.010866556234147647,-0.019243340756707243,-0.0392204293519147,-0.07339435149049424,0.0
Al,1086,0.010183736917868917,0.0012018710247954693,-0.0006516460760462904,0.0005655974508056977,-0.0009571378990683498,-0.027750954562672604,0.0054662018828381944,-0.01055559758152961,0.005747320803021807,0.0025443217670718236,0.0015386094343379864,-0.01066758355293282,0.0026605595075821576,0.005896187044683133,-0.0005938973591690965,0.007362429400257501,-0.01481655185343427,0.004663467758673038,-0.005708207430056007,0.0058619623323681825,0.011431253230301013,-0.0768818778399966,0.006585729736872754,-0.00582017186943182,-0.009495109255454421,-0.02520649160200195,0.004926184331696999,-0.06472594697947717,-0.08698576125926595,-0.0548047767889346,-0.054325697905122476,-0.07145088995191287,-0.03652130845115947,-0.0033473022028991366,-0.022079729167427085,0.0019888168730246287,-0.00202889560875786,-0.03972422986893406,-0.07260676344293099,0.0
Steel,141,0.0019664936323492564,0.0588547455832274,0.07247451661229631,-0.01589239561997555,0.0009422912402195003,-0.001892116485642307,0.009512707348537219,0.0021822590539282835,-0.0010281176412467185,-0.0007286013452992457,-0.0015051749028159348,-0.015880610758504908,0.022129666184269658,0.004201988573964884,-0.004120479005013338,0.00045375513440676417,0.0007634407350262571,-0.008936596103024474,0.0027705571753242173,-0.001393766564766056,-0.004169254241700928,0.04341034830085648,-0.030800358767835,-0.004386586383199925,-0.02642235324944306,-0.028246221967429513,-0.001595881453122726,-0.09050054457906391,0.02418924765058645,-0.11159499902978805,-0.08997222156659383,-0.08577710788374453,-0.13591226500123513,-0.004716137078861952,-0.023403151605319476,-0.005453993167117998,-0.019335944519996966,-0.03774411958450799,-0.07011706794593241,0.0
Al,23,0.0014691253509620718,-0.0337077006865873,-0.007426992565746405,-0.001926801669246745,-0.0008740800172453057,-0.0022142327956069362,-0.001391757923472013,0.0010983695547123493,0.0037737158569143203,0.002569733942768311,-0.0002787078852670393,0.04119405122668752,0.0016530849001607033,0.005238599143356457,0.0071828987303092446,0.0012132685806897586,0.0033641381518321805,0.006277067255300634,-0.006791405518661495,0.003039564119714095,1.4735045845911213e-05,-0.009670483258103635,0.0011352986635404462,-0.00016522893257275747,-0.021427546136033086,-0.025414030789473668,9.429070756436198e-05,-0.06523024510355993,-0.07393764126438945,-0.06922763087693369,-0.06692645063610174,-0.07273197600015227,-0.03165561031220116,-0.007989910039243597,-0.021766772635524317,0.0012030843885737837,-0.010271234078123503,-0.03863917454660977,-0.0709604919921964,0.0
Steel,275,-0.0026906797306861167,0.03068230251469199,-0.048729084007851045,-0.02005166104819048,-0.0029814520887751763,-0.000255412566795917,-0.014388419844327292,0.0031330231192191137,0.001642179991706047,-0.003934656309985322,0.004192604829888737,0.01595672690457021,0.03261496290923952,0.0026668361567759604,0.0012375998310316916,0.0016969563112486609,-0.001210205980133072,-0.020787887934465697,-0.004651285475812255,0.0006812359956574964,-0.000879845193358314,0.01078459321424072,-0.010829895718030398,-0.0025065261965098056,0.017820702863740812,-0.031703800903074876,-0.006003931872574365,-0.09581211274945928,0.017277871174745055,-0.13046687881211316,-0.11366064098211026,-0.0916027765239959,-0.15540628907543821,-0.007803086226260033,-0.027821785865157805,-0.012839707331449414,-0.024830279298654674,-0.03864417348590856,-0.07152062532006324,0.0
Cu,441,-0.012765375167390262,-0.12238543285020687,0.053569514521797486,-0.04803616075704071,0.0026267688697527557,-0.042268390311401866,0.030914018716870176,0.0039522936370288645,0.007047147304789696,0.011940453712532119,0.0015319969164654546,0.03840846177984499,0.03122830958706733,-0.007955220568455384,0.012125854169412266,0.01860076631581305,0.009644277321216975,-0.006927678213946363,0.007486693526518471,0.0009898112593540937,-0.011387463177585386,-0.11422310669101701,0.01612633049150736,0.016303187675108594,-0.03463164514575611,-0.022219435099952847,0.0008826084555966405,-0.08223404221869893,-0.13161807984746526,-0.030487613019604284,-0.03298820799088159,-0.06475831595141468,-0.08253399400541374,0.013625863295491477,-0.020270692684000113,0.0014014735332176247,-0.020775664148921586,-0.03948547890514902,-0.07134305790314706,0.0
Sn,345,0.001267616478868211,0.060464208648085875,0.0752702526408454,-0.017575344591950297,-0.005221109049003356,-0.008374207794870102,0.059697881324075705,-0.00036851949190592375,0.002114328195697617,0.0008187862162927139,-0.0010458858234253811,0.008976041976733778,0.009840889927208822,0.00017784384959844657,-0.003824436951355529,-0.003934871847183275,0.002301738539809986,0.010914654252426298,-0.005901269305774895,-0.0031243156487654996,0.0021091911030705333,-0.11840072206428034,-0.0018480863335538773,-0.004744428342161699,0.02215199574665054,0.026958199965981148,0.0058162840505373665,0.06721274293701804,0.09132642527890092,0.024454936957325427,-0.014978473486139836,0.02957152372937368,0.11046097264468208,0.05357190542962492,-0.005444644050941297,0.008479247634194921,-0.009415507824555368,-0.026170513979713924,-0.052221658853257344,0.0
Cu,1242,-0.000970784720219772,-0.17232992164501088,0.020816819631630772,-0.03489620702517206,-4.1746049761852506e-05,0.004551647193886087,0.02214832939137783,-0.02587339647774267,-0.002104666037625748,-0.010509287948794048,-0.002035848093321216,0.134914227649547,0.010765240065386716,0.010073813346055081,0.0023839321119814216,0.0027384675527784125,-0.029079870784425157,-0.026111129116031563,-0.018409928987571062,0.002797721783998156,0.013366871009897934,0.019916478543474357,0.013061594335728621,0.0023017584294120824,-0.03140313606497944,-0.023190076863918687,0.001963165278374724,-0.06927719969685946,-0.11574834176876367,-0.030236277414616663,-0.03062383098189435,-0.06822003341414187,-0.07086311789176615,0.0075954713461295065,-0.021689645525941686,0.0025595648570483085,-0.015420229647562128,-0.03928263411835644,-0.0716824107628668,0.0
Cu,355,0.012507116391286799,0.07242148007452565,0.020709127505493374,-0.023902808241894086,0.005556940924114915,-0.010270226641158887,0.02873397687898163,-0.008399491134359354,0.0052872045158187326,-0.00567704500789273,-0.014814186561011477,-0.028820177615449548,0.05091358487051104,-0.0015195466314542594,-0.0030116072040973843,0.004351810375895489,0.016413150426772372,-0.002256889624102714,0.005575634514605686,0.0016056093578982644,-0.0017404840315404764,0.01524660757607124,-0.006644034985025674,0.0032169328715701937,0.0023107270387629367,-0.01684343608432034,0.002048901202119758,-0.04854794145319803,-0.08681994338951687,-0.017632826877848437,-0.0247830663697311,-0.05861414623678271,-0.05447024051215815,0.018425596900891683,-0.017875611953869375,0.002364102007245473,-0.003998348560217411,-0.03850599427784123,-0.0697246434268327,0.0
Al,319,0.0035218312095418574,0.0061599478180654355,-0.02384095592205614,0.008150583913587698,-0.0014897742334461037,-0.0048278268884443636,-0.017382514658335797,-0.0006550578949644874,0.0036013536008674533,-0.0013537069456735053,-0.0007039973314593214,0.017449283517959036,0.00130109254126072,0.0019973394115773173,-0.003087025321239041,0.0019400823469783236,0.0021889574475341326,0.004120617232911837,-0.005080803765812237,0.001402015135785733,-0.0021313304031881117,0.013619084074554417,0.005262392206434811,-0.0022754887776365723,-0.012700709041369924,-0.027144165073804554,0.000272019479217079,-0.0639275520967735,-0.06735749455907133,-0.07758018980727163,-0.06809040166251328,-0.0747044863901303,-0.03268116635786272,-0.0034969963296026204,-0.022708491498709113,0.0019785066967725187,-0.009054825119275566,-0.03864411141717299,-0.07030641259077068,0.0
Sn,652,0.0035446823419513574,0.05209420123341486,0.03726256259189411,-0.022864674504803666,0.007036582172779359,-0.011259124626010562,0.0505084726364428,-0.0025740411353961175,-0.0021340279716745743,-0.0012457338922870747,0.006693146618268966,0.010497405964481309,0.14073254640445307,0.002141156384021775,-0.015740508201718892,-0.008805210955911968,0.017414154475081173,0.008289066591073846,-0.009597594266195228,-0.0012265338751963587,-0.004872219299574999,-0.1646244394624493,0.02441019545866933,0.011959868518896419,0.027794323291736305,0.030906865264511862,0.005685384228145295,0.058999673398355476,0.10062594051813255,0.03368793268242254,-0.008816377654505136,0.039354129064300185,0.12108773996175902,0.03722947120306236,0.002717228684084507,0.008948123743808451,-0.00922483677951309,-0.022071700771951426,-0.048642813854633156,0.0
Cu,848,-0.02423639278502549,-0.26984912720415344,0.052290719022385995,0.0024712765306593694,-0.004173435540774449,0.06885366243849222,-0.006446510857438065,0.018623483113696007,0.006186348006708466,-0.00747226409184139,-0.003032878612789003,-0.05857507060703502,0.04200737635209888,-0.019955259437545603,-0.013721350954114166,0.007552472913413107,0.010858214145421959,-0.05378752658790235,-0.009664908062428926,0.003203462815918567,-0.01255073589321212,-0.2768152303846904,0.05473862603544963,0.0017935041507905428,0.03359641863702538,-0.03396379170877291,-0.004463687237331749,-0.10582824923539491,-0.1734821337638507,-0.04503048789890215,-0.04430907781864244,-0.08265900885940913,-0.11031528715451044,0.008408689770305181,-0.026243636689039684,6.361308378963291e-05,-0.03336988953455954,-0.04401038225108022,-0.07848738650809071,0.0
